contentId,recommendedContentId,similarityScore
3151913710743441986,-8254222281357012124,0.1973
3151913710743441986,4313871021753084020,0.1887
3151913710743441986,-2323511129839590090,0.1877
3151913710743441986,-8968101771604200516,0.1873
3151913710743441986,123378787151399958,0.1868
2725842723638001955,1796618361228441836,0.3356
2725842723638001955,-4655195825208522542,0.3321
2725842723638001955,231281690254211527,0.314
2725842723638001955,2285214528595997209,0.3067
2725842723638001955,-6590064508646491981,0.3013
6800965548226529308,2572662123697831414,0.1964
6800965548226529308,-1101361754763388054,0.1896
6800965548226529308,-9041546321432974047,0.1142
6800965548226529308,-4049108709890217048,0.1037
6800965548226529308,8676570915361993722,0.1011
5929055844564382383,-7002558676365724983,0.4933
5929055844564382383,2727743992157210358,0.4882
5929055844564382383,-205193648629294862,0.4135
5929055844564382383,7516228655554309785,0.4035
5929055844564382383,-634395794651424614,0.3504
5053372977408537204,-9128652074338368262,0.3459
5053372977408537204,-1917202688559171732,0.3417
5053372977408537204,-434149774629603391,0.3389
5053372977408537204,-9089854794058353436,0.3274
5053372977408537204,3064370296170038610,0.3133
-7463572107837163154,8900292750226176660,0.3737
-7463572107837163154,-7349721727282676870,0.2934
-7463572107837163154,6678691743269420670,0.2611
-7463572107837163154,5250363310227021277,0.2574
-7463572107837163154,-7126520323752764957,0.2553
-8680242653057858999,2399228553079505025,0.1893
-8680242653057858999,-3269885695260066314,0.1893
-8680242653057858999,3269302169678465882,0.1689
-8680242653057858999,-1917202688559171732,0.1688
-8680242653057858999,-993224631915984347,0.1439
2847365042071859088,2847365042071859088,1.0
2847365042071859088,-713893030279048092,0.6511
2847365042071859088,-2139739377293212491,0.4694
2847365042071859088,-1609424513692297222,0.4643
2847365042071859088,6892165923784661946,0.3549
-713893030279048092,2847365042071859088,0.6511
-713893030279048092,2847365042071859088,0.6511
-713893030279048092,-2139739377293212491,0.5342
-713893030279048092,-1609424513692297222,0.4156
-713893030279048092,6892165923784661946,0.3664
2847365042071859088,2847365042071859088,1.0
2847365042071859088,-713893030279048092,0.6511
2847365042071859088,-2139739377293212491,0.4694
2847365042071859088,-1609424513692297222,0.4643
2847365042071859088,6892165923784661946,0.3549
4869691310149728361,5817939718364925129,0.2011
4869691310149728361,5817939718364925129,0.2011
4869691310149728361,2628816849077589497,0.2011
4869691310149728361,5967886403500658324,0.1777
4869691310149728361,-7766518409111702133,0.1601
-2358644309529026633,4631867115963052211,0.4036
-2358644309529026633,7734143682021717145,0.3916
-2358644309529026633,-799315203186826480,0.3662
-2358644309529026633,-5823763419123575797,0.354
-2358644309529026633,7814856426770804213,0.3531
6892165923784661946,-713893030279048092,0.3664
6892165923784661946,2847365042071859088,0.3549
6892165923784661946,2847365042071859088,0.3549
6892165923784661946,-799315203186826480,0.2639
6892165923784661946,5152069678055228801,0.2576
-2139739377293212491,-713893030279048092,0.5342
-2139739377293212491,2847365042071859088,0.4694
-2139739377293212491,2847365042071859088,0.4694
-2139739377293212491,-1609424513692297222,0.3484
-2139739377293212491,6892165923784661946,0.2479
4164212115654350513,-518690781085251687,0.313
4164212115654350513,5619251370090681244,0.2956
4164212115654350513,-8159730897893673528,0.2868
4164212115654350513,4877833951599818487,0.2631
4164212115654350513,1929674614667189969,0.2512
-8480712303720557641,-7165716941095296287,0.3899
-8480712303720557641,5211673327552264703,0.3282
-8480712303720557641,4195778828921942020,0.32
-8480712303720557641,4877833951599818487,0.3016
-8480712303720557641,-4760639635023250284,0.2946
4780818054552370624,-6005035774300213929,0.5763
4780818054552370624,8712996026808754180,0.3141
4780818054552370624,4877833951599818487,0.3117
4780818054552370624,623421554979899217,0.2822
4780818054552370624,7434270606888620096,0.2803
-6511604233888915532,-8189315446782327370,0.1967
-6511604233888915532,-799315203186826480,0.1762
-6511604233888915532,2285392309373358857,0.1731
-6511604233888915532,2847365042071859088,0.1695
-6511604233888915532,2847365042071859088,0.1695
4859179221363512189,7286613907013366088,0.2243
4859179221363512189,6040574489860277999,0.2231
4859179221363512189,2901480192726556992,0.1633
4859179221363512189,-5361115220834660562,0.1574
4859179221363512189,1852992637140705599,0.1496
-1609424513692297222,2847365042071859088,0.4643
-1609424513692297222,2847365042071859088,0.4643
-1609424513692297222,-713893030279048092,0.4156
-1609424513692297222,-2139739377293212491,0.3484
-1609424513692297222,-2213320166727371491,0.2897
-7388035385087807288,-582471538642477927,0.2498
-7388035385087807288,-4562218760600603086,0.2422
-7388035385087807288,-2041630887686751489,0.2209
-7388035385087807288,2670715450352290324,0.2164
-7388035385087807288,-5405021817466310759,0.2091
6195056361889291497,4904775878165401439,0.3963
6195056361889291497,-6347212504547574224,0.2541
6195056361889291497,-33740349536513960,0.2212
6195056361889291497,-5405021817466310759,0.2041
6195056361889291497,-6642751159620064055,0.1663
4428409432282393251,-7009536306337650657,0.1626
4428409432282393251,3343368383976781910,0.1465
4428409432282393251,-7406587779348496692,0.1291
4428409432282393251,1577045425286888616,0.1233
4428409432282393251,-3417523159811412977,0.1224
8289311442635691404,5568089143939945595,0.358
8289311442635691404,5250363310227021277,0.2468
8289311442635691404,-7126520323752764957,0.2451
8289311442635691404,-5736221996280340620,0.2317
8289311442635691404,-8068727428160395745,0.2303
3058137260516373249,4877833951599818487,0.2613
3058137260516373249,-4070929606295451361,0.2548
3058137260516373249,3929262240746146680,0.2132
3058137260516373249,-4761420664091904483,0.2131
3058137260516373249,5795281877636738272,0.2088
5271205718596251417,-4996336942690402156,0.1985
5271205718596251417,2885511262558254418,0.1869
5271205718596251417,5189107351987144723,0.1864
5271205718596251417,6377566860234930618,0.1408
5271205718596251417,-4333957157636611418,0.136
-3060116862184714437,-7002558676365724983,0.3947
-3060116862184714437,5533752987392101383,0.3936
-3060116862184714437,5930806521893160184,0.3553
-3060116862184714437,5929055844564382383,0.3465
-3060116862184714437,2727743992157210358,0.3407
-4561077506184283336,2006478190737700267,0.9879
-4561077506184283336,-4749032095489327822,0.2598
-4561077506184283336,7506614456429888492,0.2495
-4561077506184283336,-7463305179076477879,0.2427
-4561077506184283336,-5017021199558167721,0.1402
8195862936106508846,7429409096643373334,0.3769
8195862936106508846,4817624205684040310,0.2704
8195862936106508846,4761910285123871012,0.2204
8195862936106508846,-847494979958007433,0.2099
8195862936106508846,-3363563881552061188,0.2031
1851975995406778464,-6810702648836067504,0.2502
1851975995406778464,-730957269757756529,0.2284
1851975995406778464,-3699283667575074041,0.2261
1851975995406778464,-6584408680441477889,0.2204
1851975995406778464,-1537223691132357350,0.2198
9045808098977760576,2858969450431709251,0.1761
9045808098977760576,-3697359635590244386,0.1669
9045808098977760576,-8722526817358894474,0.1649
9045808098977760576,1805849336099641652,0.1552
9045808098977760576,4422997595777504091,0.1466
7138108653908662095,-8243488279185272615,0.3909
7138108653908662095,4815632823882298534,0.3731
7138108653908662095,457505998997890101,0.3728
7138108653908662095,2834574758085485485,0.3199
7138108653908662095,-339230353302835829,0.3054
-7666273193533605701,-5403733687257676872,0.9785
-7666273193533605701,-5414889822782394955,0.4366
-7666273193533605701,-2323511129839590090,0.4293
-7666273193533605701,-8968101771604200516,0.4164
-7666273193533605701,-6859363289291329827,0.4147
-3071732669882279801,-2323511129839590090,0.3618
-3071732669882279801,-8968101771604200516,0.3511
-3071732669882279801,-48842168049882829,0.3508
-3071732669882279801,-1511619461666295654,0.3481
-3071732669882279801,-8254222281357012124,0.3453
-8954346068661072425,-9083294960368598209,0.2445
-8954346068661072425,216869981229779312,0.2297
-8954346068661072425,8339561640071198727,0.202
-8954346068661072425,8378863480597222815,0.2019
-8954346068661072425,1561244083438776495,0.1819
-4582216289807398227,358192030955601318,0.1339
-4582216289807398227,-6859269826758227273,0.1194
-4582216289807398227,9124439338148818380,0.1119
-4582216289807398227,-6400214860728938634,0.1119
-4582216289807398227,3180608611815082945,0.0969
-1173087925894083974,1878784080584939832,0.3224
-1173087925894083974,-9089854794058353436,0.2486
-1173087925894083974,-993224631915984347,0.2277
-1173087925894083974,6892165923784661946,0.2275
-1173087925894083974,-434149774629603391,0.22
6985167957194730651,5189107351987144723,0.2106
6985167957194730651,8115033558441775155,0.1422
6985167957194730651,-8489944755890710748,0.1173
6985167957194730651,-5331421579623797776,0.1164
6985167957194730651,3799414975499163376,0.0999
2642993575444549134,-169274570747753943,0.2514
2642993575444549134,2858969450431709251,0.2358
2642993575444549134,-8189315446782327370,0.2299
2642993575444549134,3980405883168341377,0.2158
2642993575444549134,6049739262059615567,0.2036
-4333957157636611418,-4996336942690402156,0.1852
-4333957157636611418,-7876497512693688413,0.1609
-4333957157636611418,6377566860234930618,0.1414
-4333957157636611418,5271205718596251417,0.136
-4333957157636611418,-749116597676471759,0.1358
4700641534148321049,-6545872007932025533,0.2271
4700641534148321049,-1302167511807875596,0.22
4700641534148321049,-799315203186826480,0.1988
4700641534148321049,7906867252266782644,0.1956
4700641534148321049,-8189315446782327370,0.1941
-1525688508571111688,685073630661800600,0.5429
-1525688508571111688,2438237966002226084,0.5076
-1525688508571111688,-5150441845583002912,0.3624
-1525688508571111688,-1324705355456975418,0.3501
-1525688508571111688,3888577703887670575,0.187
5967886403500658324,5817939718364925129,0.4516
5967886403500658324,5817939718364925129,0.4516
5967886403500658324,2628816849077589497,0.4516
5967886403500658324,-7766518409111702133,0.396
5967886403500658324,5380540855517464621,0.3421
6892866957050839435,-4070929606295451361,0.5312
6892866957050839435,-1606909838151129701,0.3317
6892866957050839435,156889606517612871,0.2246
6892866957050839435,-5017021199558167721,0.218
6892866957050839435,7207307032404768106,0.1997
7926736692763443624,-3872763991286728274,0.4344
7926736692763443624,-8717945432162716060,0.392
7926736692763443624,-4503975842879662368,0.3289
7926736692763443624,156889606517612871,0.3182
7926736692763443624,-4748027149000767298,0.3175
2531450382701518075,-8502883448980287228,0.2963
2531450382701518075,4785499183287168509,0.2158
2531450382701518075,-5912792039759735631,0.2052
2531450382701518075,-4126288159365354498,0.1997
2531450382701518075,5484061377044071389,0.1903
722931447608069342,4563006651994272837,0.2633
722931447608069342,-7009536306337650657,0.2458
722931447608069342,484986956330644320,0.2453
722931447608069342,-2167839778474325326,0.2452
722931447608069342,-6761163882540291832,0.2442
-8885776096632729273,-3675009040647936899,0.4142
-8885776096632729273,-5082274522455747241,0.3864
-8885776096632729273,-5255285107284514595,0.3328
-8885776096632729273,231281690254211527,0.3288
-8885776096632729273,-5088157426675091741,0.3227
1829180586132834070,-6999747484065183134,0.5608
1829180586132834070,-393060967458342665,0.3719
1829180586132834070,-8763351865833452031,0.3278
1829180586132834070,8742078838645536785,0.3183
1829180586132834070,162771765556771108,0.2794
9209886322932807692,123378787151399958,0.4303
9209886322932807692,5779887740609126631,0.4284
9209886322932807692,6341647533150019811,0.4175
9209886322932807692,1115750778137998115,0.4164
9209886322932807692,-5690023155612846030,0.4087
-5231736210378596444,7793363699831164066,0.4947
-5231736210378596444,9004099881383415529,0.4719
-5231736210378596444,4375556914674736641,0.4595
-5231736210378596444,3643465492984939400,0.4303
-5231736210378596444,-885453047081832598,0.4226
-6119620726358216329,-4158297476631283435,0.3171
-6119620726358216329,1805849336099641652,0.1776
-6119620726358216329,-4205346868684833897,0.1763
-6119620726358216329,8596997246990922861,0.1743
-6119620726358216329,4625350031392752392,0.1705
6049739262059615567,123378787151399958,0.436
6049739262059615567,-5082274522455747241,0.4355
6049739262059615567,4313871021753084020,0.4198
6049739262059615567,-1297580205670251233,0.4103
6049739262059615567,-6859363289291329827,0.4044
7636423839699365160,-6564402465035266866,0.1661
7636423839699365160,7506614456429888492,0.1623
7636423839699365160,5688444173453700360,0.1456
7636423839699365160,-7534240757267992657,0.1382
7636423839699365160,3407455496422791860,0.1381
-8582642829303844420,2858969450431709251,0.4238
-8582642829303844420,-799315203186826480,0.3524
-8582642829303844420,-8189315446782327370,0.3145
-8582642829303844420,3980405883168341377,0.306
-8582642829303844420,-2430153190648595765,0.3048
-1243978819371381632,2285392309373358857,0.2281
-1243978819371381632,-799315203186826480,0.2167
-1243978819371381632,-3487500907059331343,0.197
-1243978819371381632,-8189315446782327370,0.1933
-1243978819371381632,-7442296890640709658,0.1687
3385087622593663739,5338575284381070077,0.1216
3385087622593663739,-6625273991455881177,0.0706
3385087622593663739,-2059465483219605309,0.048
3385087622593663739,-3671800260859291252,0.0474
3385087622593663739,-5350793437550886525,0.0468
8769121796537771237,-5684357871122991503,0.3055
8769121796537771237,-5762305367413370284,0.2305
8769121796537771237,-4399400419562742528,0.2067
8769121796537771237,881166463209244600,0.1873
8769121796537771237,-3614882924009373024,0.1821
8340838192486391835,6678691743269420670,0.2842
8340838192486391835,-6570327055377820618,0.2518
8340838192486391835,-860914756454619650,0.2407
8340838192486391835,-5637143900506554933,0.2348
8340838192486391835,5053372977408537204,0.2203
3032648342029994387,8074780316213343498,0.3822
3032648342029994387,6943483335823457240,0.3646
3032648342029994387,-1068603220639552685,0.3533
3032648342029994387,-1463025432902754108,0.3286
3032648342029994387,-908052164352446106,0.3195
-6590064508646491981,2543311963908571128,0.3872
-6590064508646491981,4891010769166501207,0.3854
-6590064508646491981,-8606063418076691067,0.3746
-6590064508646491981,-4655195825208522542,0.3519
-6590064508646491981,2725842723638001955,0.3013
-5729915270134094048,4891010769166501207,0.6687
-5729915270134094048,2543311963908571128,0.481
-5729915270134094048,-8606063418076691067,0.4368
-5729915270134094048,5524888769622800245,0.4041
-5729915270134094048,6241723672990266258,0.3923
-4163754746025598258,-5973686110278905367,0.1934
-4163754746025598258,-6566175321434139682,0.1908
-4163754746025598258,4774970687540378081,0.1863
-4163754746025598258,8494390949377713372,0.1676
-4163754746025598258,6236312923258954569,0.1423
-1072987232233605661,-5414889822782394955,0.2736
-1072987232233605661,-5924653357616257702,0.2139
-1072987232233605661,-5924653357616257702,0.2139
-1072987232233605661,-5403733687257676872,0.2099
-1072987232233605661,-7666273193533605701,0.2024
-3267081294086663175,2885511262558254418,0.1856
-3267081294086663175,8628621643938810986,0.1756
-3267081294086663175,8095004770374551394,0.1592
-3267081294086663175,-4541461982704074404,0.1547
-3267081294086663175,5795281877636738272,0.1418
4647928672998188259,245828856632598563,0.1865
4647928672998188259,7653591914898297019,0.1539
4647928672998188259,7419040071212162906,0.1455
4647928672998188259,8402348887626635381,0.1454
4647928672998188259,5395868751435718725,0.1452
1115750778137998115,-7627738093477170171,0.6982
1115750778137998115,123378787151399958,0.5784
1115750778137998115,2639926854188906104,0.5756
1115750778137998115,5779887740609126631,0.5666
1115750778137998115,-5082274522455747241,0.5664
2441555519716118559,5779887740609126631,0.3123
2441555519716118559,-6859363289291329827,0.3088
2441555519716118559,123378787151399958,0.3075
2441555519716118559,-5037827401452845772,0.3024
2441555519716118559,-5082274522455747241,0.2999
-4270702541777554377,8120046881003900118,0.2751
-4270702541777554377,-6380034335041404646,0.1968
-4270702541777554377,-5867424949902842953,0.1903
-4270702541777554377,-844797936291539016,0.1815
-4270702541777554377,-6728844082024523434,0.1811
-5637143900506554933,-253149055249888078,0.5087
-5637143900506554933,6678691743269420670,0.416
-5637143900506554933,-993224631915984347,0.4114
-5637143900506554933,7395435905985567130,0.3971
-5637143900506554933,-6570327055377820618,0.3871
5847042211895226591,5619251370090681244,0.2356
5847042211895226591,-8085935119790093311,0.2237
5847042211895226591,980458131533897249,0.197
5847042211895226591,-348408475077850711,0.1657
5847042211895226591,4702453495211185350,0.1508
6669026579073415958,962287586799267519,0.4488
6669026579073415958,-844797936291539016,0.4222
6669026579073415958,-277169424764188814,0.3971
6669026579073415958,-5395935973320542237,0.3963
6669026579073415958,9207286802575546269,0.3763
5258604889412591249,2220561310072186802,0.5865
5258604889412591249,-8068727428160395745,0.5357
5258604889412591249,5250363310227021277,0.5056
5258604889412591249,-7126520323752764957,0.5021
5258604889412591249,638282658987724754,0.4764
393734797767236089,393734797767236089,1.0
393734797767236089,-5011709367955107239,1.0
393734797767236089,2870099478920706993,0.4231
393734797767236089,-6468782714472551646,0.4121
393734797767236089,5847540986736720765,0.3059
393734797767236089,393734797767236089,1.0
393734797767236089,-5011709367955107239,1.0
393734797767236089,2870099478920706993,0.4231
393734797767236089,-6468782714472551646,0.4121
393734797767236089,5847540986736720765,0.3059
-5011709367955107239,393734797767236089,1.0
-5011709367955107239,-5011709367955107239,1.0
-5011709367955107239,2870099478920706993,0.4231
-5011709367955107239,-6468782714472551646,0.4121
-5011709367955107239,5847540986736720765,0.3059
-6564402465035266866,10247031220756478,0.3239
-6564402465035266866,7636423839699365160,0.1661
-6564402465035266866,5688444173453700360,0.1637
-6564402465035266866,-2430889785264760757,0.1528
-6564402465035266866,-7534240757267992657,0.1467
2314077149264083254,2388097612905924826,0.4554
2314077149264083254,5795281877636738272,0.383
2314077149264083254,-8937070974333045193,0.3063
2314077149264083254,2625883933130361261,0.283
2314077149264083254,8078873160882064481,0.2701
6187300944962737279,-4068545238978420047,0.3103
6187300944962737279,-4068545238978420047,0.3103
6187300944962737279,-5791454671270548045,0.2943
6187300944962737279,5947470908330062710,0.2409
6187300944962737279,-7959318068735027467,0.237
-4205603734017049464,-6772940823843058601,0.3041
-4205603734017049464,-8968101771604200516,0.2873
-4205603734017049464,231281690254211527,0.2616
-4205603734017049464,4307023751244532288,0.2579
-4205603734017049464,5964888566269323942,0.2573
-6579094253358169934,-8900113512825364282,0.2416
-6579094253358169934,-2271868873349907631,0.2184
-6579094253358169934,5533752987392101383,0.2027
-6579094253358169934,5930806521893160184,0.1705
-6579094253358169934,-2554512494756911972,0.1477
7202701636941380671,-411378842607264055,0.5031
7202701636941380671,3134511142783292503,0.427
7202701636941380671,6241723672990266258,0.369
7202701636941380671,5429045128339158843,0.3469
7202701636941380671,-5729915270134094048,0.319
2543311963908571128,-8606063418076691067,0.7441
2543311963908571128,4891010769166501207,0.715
2543311963908571128,5524888769622800245,0.6972
2543311963908571128,-5729915270134094048,0.481
2543311963908571128,-6590064508646491981,0.3872
-8606063418076691067,2543311963908571128,0.7441
-8606063418076691067,4891010769166501207,0.6371
-8606063418076691067,5524888769622800245,0.5656
-8606063418076691067,-5729915270134094048,0.4368
-8606063418076691067,-6590064508646491981,0.3746
6591221581057159843,-9073210245497295284,0.2
6591221581057159843,215332765550420709,0.1909
6591221581057159843,-3410781775610270991,0.1697
6591221581057159843,-3883591366197282127,0.1493
6591221581057159843,1619468327065509360,0.1489
1642787330067525131,2050138727387005412,0.3732
1642787330067525131,-5794047401651735687,0.2869
1642787330067525131,-5843518165523212471,0.2531
1642787330067525131,-72844094766108869,0.2235
1642787330067525131,-583471248660258378,0.2051
-4831310174172854034,374674704202038318,0.358
-4831310174172854034,-5850390492300666299,0.3532
-4831310174172854034,2244894675266276573,0.3435
-4831310174172854034,-78066964941874046,0.3409
-4831310174172854034,6947862790919978120,0.3041
4532698165746826599,-2976309714446243509,0.292
4532698165746826599,4139191914110236238,0.2645
4532698165746826599,7255021292858609470,0.2645
4532698165746826599,-8187220755213888616,0.2565
4532698165746826599,1540456027678548167,0.2544
3262705634545542432,-5850390492300666299,0.304
3262705634545542432,4831903061865014867,0.2516
3262705634545542432,374674704202038318,0.239
3262705634545542432,-4831310174172854034,0.2322
3262705634545542432,6947862790919978120,0.2045
-7732246497578572511,-169274570747753943,0.2646
-7732246497578572511,6049739262059615567,0.2525
-7732246497578572511,-8189315446782327370,0.231
-7732246497578572511,-3581194288660477595,0.208
-7732246497578572511,2359690284139785648,0.1848
7814856426770804213,-2358644309529026633,0.3531
7814856426770804213,7734143682021717145,0.2913
7814856426770804213,4631867115963052211,0.2834
7814856426770804213,-799315203186826480,0.2502
7814856426770804213,2285392309373358857,0.1895
6797493571710971497,-2940536914889279273,0.3529
6797493571710971497,-7863574628164051955,0.2985
6797493571710971497,-5253644367331262405,0.2972
6797493571710971497,-8353590933060505654,0.2753
6797493571710971497,-3662111110237135231,0.2747
-8009994379436553252,-434149774629603391,0.2092
-8009994379436553252,1058260959930395162,0.2018
-8009994379436553252,245828856632598563,0.1993
-8009994379436553252,-9089854794058353436,0.1922
-8009994379436553252,3064370296170038610,0.1845
5688444173453700360,-7534240757267992657,0.3448
5688444173453700360,5206308811707978799,0.3323
5688444173453700360,-2774293088092853604,0.2754
5688444173453700360,6042459843569845586,0.2753
5688444173453700360,428486625959995206,0.2686
4815632823882298534,123378787151399958,0.5248
4815632823882298534,-5082274522455747241,0.5202
4815632823882298534,4313871021753084020,0.5075
4815632823882298534,2639926854188906104,0.5039
4815632823882298534,-5702535287667979261,0.5034
-78667914647336721,2372438485070148864,0.3557
-78667914647336721,-5000193502203199335,0.2796
-78667914647336721,-3363563881552061188,0.2375
-78667914647336721,-2123288010168989418,0.2196
-78667914647336721,-78066964941874046,0.2191
1649752043999819668,-3173020603774823976,0.6737
1649752043999819668,4788854083489560153,0.6448
1649752043999819668,-7992053163122498177,0.6009
1649752043999819668,2930191803881821526,0.5407
1649752043999819668,-5602127731550819348,0.4974
-2940536914889279273,-8353590933060505654,0.4896
-2940536914889279273,-2547386150711652030,0.3939
-2940536914889279273,-5253644367331262405,0.3904
-2940536914889279273,8637400873589298078,0.3762
-2940536914889279273,-7863574628164051955,0.3618
7345394467579731315,2267321579404324900,0.3747
7345394467579731315,-4201751526335049119,0.1603
7345394467579731315,-532999578436827210,0.1256
7345394467579731315,4877833951599818487,0.1194
7345394467579731315,-2181071289972835602,0.1118
6389624212149850449,4372031182493802582,0.2461
6389624212149850449,-8259953995965151136,0.2458
6389624212149850449,30461094217357731,0.2401
6389624212149850449,6006800146436649545,0.2154
6389624212149850449,-8704908797766843570,0.2068
-8657415528200615063,1468327003955810686,0.4956
-8657415528200615063,-3173020603774823976,0.1159
-8657415528200615063,-7992053163122498177,0.1012
-8657415528200615063,1649752043999819668,0.0938
-8657415528200615063,8473367604990946179,0.0921
-6215634663594744290,8836508987743809103,0.3271
-6215634663594744290,8968837261991914049,0.323
-6215634663594744290,3293246847422795557,0.3178
-6215634663594744290,-6255454949363031923,0.2627
-6215634663594744290,1286723199785027310,0.2533
-8781597910014596432,231281690254211527,0.226
-8781597910014596432,-2405892683303291957,0.225
-8781597910014596432,-5088157426675091741,0.225
-8781597910014596432,123378787151399958,0.2195
-8781597910014596432,-7009536306337650657,0.2195
1117455951802655890,-4487024160266973763,0.4838
1117455951802655890,-6772940823843058601,0.4583
1117455951802655890,-8591127493017117985,0.4056
1117455951802655890,2051327203770554158,0.4018
1117455951802655890,-3875881534863988868,0.3838
6658481071718074876,4045164454094417310,0.2361
6658481071718074876,7187974705675832644,0.2238
6658481071718074876,-2708021095252721995,0.1997
6658481071718074876,4355464044208438135,0.1879
6658481071718074876,5266164468981660031,0.186
-8615008595949058842,4911701623098526999,0.1845
-8615008595949058842,6678691743269420670,0.1655
-8615008595949058842,3564394485543941353,0.1477
-8615008595949058842,5250363310227021277,0.1383
-8615008595949058842,-7126520323752764957,0.1373
-3307413259092352650,-4754223659064624252,0.2466
-3307413259092352650,7534917347133949300,0.2352
-3307413259092352650,1469580151036142903,0.2352
-3307413259092352650,2607211459879791691,0.2149
-3307413259092352650,-8467102776052559275,0.2077
3465127447598546258,4894833130708450490,0.1319
3465127447598546258,-7202774608580336956,0.1098
3465127447598546258,5395868751435718725,0.0941
3465127447598546258,4774970687540378081,0.0826
3465127447598546258,-6778286518036232293,0.0818
-2440547657721869309,4317140528951861957,0.404
-2440547657721869309,-434149774629603391,0.3033
-2440547657721869309,-993224631915984347,0.3006
-2440547657721869309,8049518593334748695,0.2948
-2440547657721869309,-9089854794058353436,0.2942
7401798504722165526,-2697906762425596568,0.4023
7401798504722165526,-8968101771604200516,0.3618
7401798504722165526,-8254222281357012124,0.3551
7401798504722165526,-3699283667575074041,0.3534
7401798504722165526,2375950438753851487,0.347
-2855218766021441159,-4084394822880420062,0.7348
-2855218766021441159,-8689798332822398451,0.731
-2855218766021441159,5714874452041944640,0.5885
-2855218766021441159,-7492067511846042603,0.5534
-2855218766021441159,511891900317865118,0.3964
-91139000311163410,6424668376409530281,0.5576
-91139000311163410,-4875060556471576861,0.4016
-91139000311163410,5410293063635507608,0.3406
-91139000311163410,2788367348502337122,0.323
-91139000311163410,6743199836219189414,0.321
-6642751159620064055,7534917347133949300,0.48
-6642751159620064055,-8467102776052559275,0.3864
-6642751159620064055,-4754223659064624252,0.3822
-6642751159620064055,2607211459879791691,0.3777
-6642751159620064055,1674373276159762025,0.3494
-498795758651788662,-816352740763488513,0.1784
-498795758651788662,6652210819857467321,0.1431
-498795758651788662,-595851741330881198,0.1361
-498795758651788662,-1630229587164086350,0.1359
-498795758651788662,6384824828701919724,0.1303
8628621643938810986,-3653998742295730637,0.2466
8628621643938810986,-7555896091148631419,0.2211
8628621643938810986,8527071648070448758,0.2134
8628621643938810986,6620060201676471218,0.2088
8628621643938810986,-5686522658459155544,0.1963
6034099213718885791,-1630229587164086350,0.543
6034099213718885791,-5014627593450767720,0.4947
6034099213718885791,3575694866055127253,0.4695
6034099213718885791,-9137036168156595470,0.4512
6034099213718885791,-595851741330881198,0.4498
5524888769622800245,2543311963908571128,0.6972
5524888769622800245,4891010769166501207,0.5844
5524888769622800245,-8606063418076691067,0.5656
5524888769622800245,-5729915270134094048,0.4041
5524888769622800245,-6590064508646491981,0.2891
-790959521412948853,6750029764020453263,0.4474
-790959521412948853,123378787151399958,0.3941
-790959521412948853,-8968101771604200516,0.3825
-790959521412948853,-2323511129839590090,0.382
-790959521412948853,-5082274522455747241,0.3783
-6510151088126868601,2255878226385826814,0.1185
-6510151088126868601,-4126288159365354498,0.0984
-6510151088126868601,-5458316826145145813,0.0902
-6510151088126868601,5870088709232734362,0.0877
-6510151088126868601,-4770861947600256785,0.085
4422997595777504091,7168347449326627154,0.3664
4422997595777504091,-3876501423599932851,0.2969
4422997595777504091,7653591914898297019,0.2928
4422997595777504091,5827857898404399503,0.2801
4422997595777504091,3577117590019014785,0.2714
-9056114023474725450,5135371516547401748,0.4348
-9056114023474725450,6908884359295619150,0.337
-9056114023474725450,5328558001212551235,0.2644
-9056114023474725450,-4640750981890093183,0.2434
-9056114023474725450,-3660106964555224100,0.2412
2106559900295325351,1674373276159762025,0.1389
2106559900295325351,-14569272361926584,0.1293
2106559900295325351,7534917347133949300,0.1254
2106559900295325351,2607211459879791691,0.1227
2106559900295325351,-5148591903395022444,0.1213
6947862790919978120,-7646922141533719881,0.3385
6947862790919978120,2317969739828155334,0.3203
6947862790919978120,-411378842607264055,0.3182
6947862790919978120,90383487344892230,0.308
6947862790919978120,2244894675266276573,0.3054
-3751249597609107201,6678691743269420670,0.3256
-3751249597609107201,-7126520323752764957,0.3029
-3751249597609107201,638282658987724754,0.3013
-3751249597609107201,5250363310227021277,0.301
-3751249597609107201,4911701623098526999,0.2637
2399228553079505025,-3269885695260066314,1.0
2399228553079505025,-9128652074338368262,0.4943
2399228553079505025,3269302169678465882,0.3364
2399228553079505025,2220561310072186802,0.3349
2399228553079505025,-4571929941432664145,0.3047
-8068727428160395745,2220561310072186802,0.5623
-8068727428160395745,5250363310227021277,0.5419
-8068727428160395745,-7126520323752764957,0.538
-8068727428160395745,5258604889412591249,0.5357
-8068727428160395745,638282658987724754,0.5129
-3513353119850106583,-5043294260151549400,0.3602
-3513353119850106583,-7009536306337650657,0.3505
-3513353119850106583,-6761163882540291832,0.3114
-3513353119850106583,4717008760225392411,0.31
-3513353119850106583,1117455951802655890,0.3025
-3351652027149912881,8384349834972693428,0.1732
-3351652027149912881,-4089455027188314262,0.1653
-3351652027149912881,6638782839540370044,0.1515
-3351652027149912881,-3780822597455574960,0.1257
-3351652027149912881,-5363263367015469934,0.1242
-4483059513836093676,-8194774279664546436,0.2646
-4483059513836093676,7606744605433799135,0.2061
-4483059513836093676,-8900113512825364282,0.1919
-4483059513836093676,6015995473246774717,0.186
-4483059513836093676,-4700714777342103147,0.1763
